2026-02-01 00:00:22 | INFO | api | File uploaded id=file_42n90n139u bytes=8474293 (env=staging, region=me-south-1, ip=253.36.219.1, request_id=wdpduslkusn81kf7, trace_id=6u1ojwpg3jkcatp4kydeh3bv, ua="PostmanRuntime/7.36.0")
2026-02-01 03:31:24 | INFO | api | Config loaded version=3.2.4 (env=prod, region=eu-west-1, ip=220.135.36.178, request_id=ms3lr2ioqzunhlf7, trace_id=y8cobgdgndci7n9c3fni9a8x, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:31:30 | INFO | api | User logout success user_id=4413 (env=prod, region=us-east-1, ip=65.162.196.147, request_id=cdnmuj6xfjinzjmn, trace_id=yyqdmjqfc3hdxhep92x2h6gx, ua="PostmanRuntime/7.36.0")
2026-02-01 03:31:37 | INFO | api | Batch processed records=2295 duration_ms=2801 (env=staging, region=eu-west-1, ip=144.128.219.92, request_id=zjvfcixyfza830h9, trace_id=ldp4licdpy9wxpkjqrulu2r4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:34:05 | INFO | api | User login success user_id=1778 (env=prod, region=eu-west-1, ip=233.117.5.91, request_id=zdm5guhjj3fpkfgf, trace_id=8tr2w8uyjpj0svy3iyqbd0ck, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:34:25 | INFO | api | Job completed successfully: job=sync-users duration_ms=2115 (env=staging, region=eu-west-1, ip=163.193.66.236, request_id=v0lg17oovfz7iqls, trace_id=fs2fuj82wt1yd6ea4vumcgad, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:34:33 | INFO | api | Metrics pushed cpu=31% mem=86% (env=staging, region=us-east-1, ip=115.71.173.250, request_id=r6hynm5ralxue26m, trace_id=bjxx9ztby821uhw1zd3gs5dr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:35:19 | INFO | api | Metrics pushed cpu=30% mem=80% (env=prod, region=me-south-1, ip=237.17.234.89, request_id=d7gtik4mjtareexe, trace_id=pfwq91wob9afkrv669amr1xj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:35:55 | INFO | api | PUT /health 204 (1015ms) (env=prod, region=me-south-1, ip=139.66.2.159, request_id=5kr58ms3p10f4sb7, trace_id=4r32rfyjznp1bkpw3ouftnfb, ua="PostmanRuntime/7.36.0")
2026-02-01 03:36:07 | INFO | api | File uploaded id=file_mkcj6c918u bytes=2170983 (env=prod, region=us-east-1, ip=53.117.48.254, request_id=6led63banmgizbpw, trace_id=8ej9vikltyjj3nnn5vcg31su, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:36:10 | INFO | api | Token refreshed user_id=7298 (env=prod, region=us-east-1, ip=69.207.217.212, request_id=rziq9o5p7osaemnp, trace_id=py4wwku6jzoqv1uzqbkse439, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:36:58 | INFO | api | Metrics pushed cpu=10% mem=41% (env=dev, region=us-east-1, ip=199.220.34.245, request_id=kt4zsee4duyj6g5f, trace_id=m6zms3owhfjjw3mwo9d7tykl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:37:23 | INFO | api | Metrics pushed cpu=62% mem=49% (env=prod, region=eu-west-1, ip=128.217.167.28, request_id=em0oxu0cqgag0q8g, trace_id=s8hsn3igg3vz2ngxhr6h5kuy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:37:37 | INFO | api | User login success user_id=3912 (env=staging, region=ap-southeast-1, ip=189.46.84.156, request_id=d9hok538s37thzdv, trace_id=37vsinti1qlfewas1iokppx1, ua="curl/8.4.0")
2026-02-01 03:37:46 | INFO | api | Token refreshed user_id=3297 (env=prod, region=me-south-1, ip=220.199.2.157, request_id=xiim8ufutgi018v1, trace_id=v6vpnmwi6q7la787vn8wy0kt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:38:15 | INFO | api | Cache hit key=user:4865 ttl_s=2880 (env=prod, region=me-south-1, ip=133.36.245.144, request_id=7twbirjy0c2sbybp, trace_id=xo48aitysmobyqn99r8kj0tb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:38:17 | INFO | api | File uploaded id=file_zsuf0ws49z bytes=7834431 (env=prod, region=ap-southeast-1, ip=224.87.217.194, request_id=i2plbv7basn2iue2, trace_id=2p06buqejieimjso72jrjitl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:38:25 | INFO | api | Cache hit key=user:8475 ttl_s=1906 (env=prod, region=ap-southeast-1, ip=16.127.95.80, request_id=io1asilzbp2k5xvr, trace_id=o7apd9cwr1d7t56688lpw18d, ua="curl/8.4.0")
2026-02-01 03:39:38 | INFO | api | Batch processed records=4497 duration_ms=2546 (env=staging, region=me-south-1, ip=230.190.161.203, request_id=ra6904w77bz596gr, trace_id=sjblae0ez6c4uth4dccdqr2x, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:40:37 | INFO | api | Batch processed records=2021 duration_ms=1245 (env=prod, region=eu-west-1, ip=229.115.98.44, request_id=nb8g5g2tqx7kg0if, trace_id=wbhs21vc9jf3n14a7dzrdqxp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:41:00 | INFO | api | Metrics pushed cpu=83% mem=64% (env=prod, region=ap-southeast-1, ip=198.34.225.250, request_id=6zzux45nobfmkmnu, trace_id=klerswmpcg4cblpx4ijcxq0m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:41:55 | INFO | api | Metrics pushed cpu=34% mem=61% (env=prod, region=eu-west-1, ip=225.220.215.241, request_id=oknbecyc0vc84v8h, trace_id=ziam97glpiia8ccpwjluqv15, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:42:02 | INFO | api | Cache miss key=cart:1497 (env=prod, region=ap-southeast-1, ip=199.242.44.203, request_id=7bat6w32gg5u17hu, trace_id=3wca9rsndupu1jhgl0iil3ak, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:42:14 | INFO | api | Cache hit key=sess:9396 ttl_s=342 (env=prod, region=eu-west-1, ip=77.137.188.131, request_id=88p9wsibn96q8s0j, trace_id=77ipd1nfmby28e2vymcc4aio, ua="curl/8.4.0")
2026-02-01 03:42:54 | INFO | api | Batch processed records=2484 duration_ms=1976 (env=staging, region=me-south-1, ip=237.237.182.182, request_id=3pudti5fzw71byyn, trace_id=4dghu8l55pitbdy9rb8hr375, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:44:47 | INFO | api | Job completed successfully: job=invoice-run duration_ms=1305 (env=prod, region=us-east-1, ip=51.230.165.90, request_id=izsrm4urzuq4r1b9, trace_id=z3w8he3vy41yf71udn4m7fco, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:45:18 | INFO | api | User login success user_id=5872 (env=prod, region=us-east-1, ip=142.156.234.157, request_id=d6x4nificbtjjpnv, trace_id=n12a4q3q99axw8l6inmkr0d9, ua="PostmanRuntime/7.36.0")
2026-02-01 03:45:39 | INFO | api | Cache hit key=user:1133 ttl_s=840 (env=prod, region=me-south-1, ip=158.152.232.70, request_id=q4m887g52fuamit6, trace_id=m6sx5vr7vdkaz0zux2kwvyzw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:45:51 | INFO | api | User login success user_id=5525 (env=prod, region=eu-west-1, ip=67.240.223.195, request_id=5gjlud8n8uto23mb, trace_id=axsr4vxkowqqqpjmrzr4799c, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:45:57 | INFO | api | Config loaded version=5.10.10 (env=prod, region=ap-southeast-1, ip=139.216.129.72, request_id=bp5kxawxyi067scg, trace_id=ywpbsnbtqc72eh6dgv0t1y8z, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:46:17 | INFO | api | Metrics pushed cpu=44% mem=72% (env=staging, region=us-east-1, ip=168.194.45.194, request_id=vz3wbfo6vjw8q469, trace_id=so2dlo8t6k67sh3k96p9nope, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:46:36 | INFO | api | User login success user_id=6322 (env=staging, region=eu-west-1, ip=137.238.203.163, request_id=jvyqpzlc8zynxuee, trace_id=alygdgcfrajnjhqm8j7xdkmr, ua="curl/8.4.0")
2026-02-01 03:46:58 | INFO | api | POST /payments/refund 503 (3119ms) (env=prod, region=us-east-1, ip=26.178.237.47, request_id=lck30sffqood8eyg, trace_id=x891mlxgbxu3ekmp1qj8jrv1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:47:32 | INFO | api | Cache hit key=user:2360 ttl_s=688 (env=dev, region=eu-west-1, ip=83.117.150.196, request_id=8xop19s8vdkywrbw, trace_id=ydz20extk5zfhk731s18r17q, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:47:54 | INFO | api | Config loaded version=5.3.35 (env=prod, region=me-south-1, ip=41.31.116.215, request_id=832gbmp0ept14c6t, trace_id=jgpxe9ch36sddgpubdo4sg61, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:48:11 | INFO | api | PUT /admin/config 403 (1349ms) (env=staging, region=ap-southeast-1, ip=218.25.12.88, request_id=lqz8xs1gyfzii6ru, trace_id=aim2goho5txz29vct0k5q87b, ua="curl/8.4.0")
2026-02-01 03:48:32 | INFO | api | Batch processed records=3151 duration_ms=2402 (env=prod, region=ap-southeast-1, ip=120.4.42.30, request_id=mv1dkay6mewdjdhs, trace_id=kxyoa6g3eptpykys9o4ooj02, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:48:44 | INFO | api | Metrics pushed cpu=95% mem=46% (env=prod, region=ap-southeast-1, ip=95.63.78.23, request_id=69b56odemti8ydxl, trace_id=g224fp2ldqpkrxvxk84y4m1a, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:49:09 | INFO | api | Metrics pushed cpu=83% mem=54% (env=prod, region=us-east-1, ip=211.136.136.189, request_id=vyuezcccdztxjofq, trace_id=511esjd9k2rwqckko4sdgcyp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:49:42 | INFO | api | Token refreshed user_id=5031 (env=staging, region=me-south-1, ip=73.183.235.176, request_id=cua2gs1bjhi70zrf, trace_id=8h73u9890cclf3exiemrub0m, ua="PostmanRuntime/7.36.0")
2026-02-01 03:50:04 | INFO | api | User logout success user_id=2109 (env=staging, region=ap-southeast-1, ip=223.216.122.126, request_id=l25okdm0c2nsbnj7, trace_id=swubc9qj11k7f33bfvtfpeyc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:50:12 | INFO | api | Cache hit key=rate:138.28.158.115 ttl_s=1573 (env=staging, region=us-east-1, ip=138.28.158.115, request_id=qwwssmvi5uy26oc5, trace_id=b61h7n2lizp1bdiri4n4bfmv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:50:20 | INFO | api | File uploaded id=file_hzwtyowxii bytes=8251443 (env=prod, region=ap-southeast-1, ip=229.232.150.109, request_id=ifd4dwlehaujrjie, trace_id=nbr46vym2l0a31flcq1530q7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:50:43 | INFO | api | Job completed successfully: job=send-digests duration_ms=1164 (env=prod, region=ap-southeast-1, ip=126.50.74.155, request_id=11rzv5xqvm38ikb8, trace_id=43hxewc3a6ohkc4mfd3q85xb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:51:06 | INFO | api | Job completed successfully: job=invoice-run duration_ms=1502 (env=dev, region=us-east-1, ip=59.235.151.179, request_id=04j43ahpf3x23s1x, trace_id=1mtugxyxckjgjwhg58k67r0w, ua="curl/8.4.0")
2026-02-01 03:51:29 | INFO | api | User login success user_id=1241 (env=prod, region=us-east-1, ip=187.56.91.88, request_id=vopniqwc4dmgqc88, trace_id=x0ldj0efwzoqvhanht1upapp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:51:37 | INFO | api | Job completed successfully: job=sync-users duration_ms=2310 (env=staging, region=ap-southeast-1, ip=153.123.31.63, request_id=kx3snve4c9tyj0xz, trace_id=khc8hv7s0y4rge19bl3uk7f7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:53:05 | INFO | api | PUT /inventory/SKU22311 201 (22ms) (env=dev, region=eu-west-1, ip=171.163.136.159, request_id=su378npt77mc5amu, trace_id=tkn6xf7o2mrxddkykl1eo838, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:53:56 | INFO | api | File uploaded id=file_03j3buldho bytes=6904292 (env=staging, region=us-east-1, ip=41.251.132.61, request_id=ugni0afkir1hn1x5, trace_id=s61jl6ln02pwfzjrhbplzvsg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:53:59 | INFO | api | GET /token/refresh 200 (854ms) (env=prod, region=us-east-1, ip=138.33.119.218, request_id=8dvv9fbw5jipmsrh, trace_id=0aqw6mzzqmev1w79wiyi9sca, ua="PostmanRuntime/7.36.0")
2026-02-01 03:54:59 | INFO | api | PUT /inventory/SKU97521 400 (2844ms) (env=prod, region=us-east-1, ip=12.113.2.176, request_id=hrfkf45ocqdqbbjr, trace_id=tgwpa8d35genvod9an8epa97, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:55:20 | INFO | api | File uploaded id=file_cogeu31xib bytes=7116426 (env=dev, region=eu-west-1, ip=137.168.116.202, request_id=0u5kq81v6h4xgps7, trace_id=0ewew9hvsk79iwaom0nrmpbr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:55:24 | INFO | api | User login success user_id=8606 (env=staging, region=ap-southeast-1, ip=231.168.199.19, request_id=iz8t2w3vlkoh0set, trace_id=o8m79gmvoj5r4ec9paq2viwb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:55:37 | INFO | api | File uploaded id=file_jiycppn5xd bytes=7765991 (env=dev, region=ap-southeast-1, ip=1.195.133.133, request_id=3n8o87bkxlh5vnrr, trace_id=keok4ky0drw5yh0lpfn4luvw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:55:40 | INFO | api | Metrics pushed cpu=65% mem=35% (env=prod, region=eu-west-1, ip=164.113.68.159, request_id=x5rj162v4iis5plc, trace_id=zcpptndnuahcoaxzu96u2nfm, ua="curl/8.4.0")
2026-02-01 03:55:59 | INFO | api | Cache miss key=rate:91.134.197.143 (env=prod, region=me-south-1, ip=91.134.197.143, request_id=8wlffedf6qe4f5eh, trace_id=bgauv67lt68kf3gufmwyzhlc, ua="curl/8.4.0")
2026-02-01 03:56:13 | INFO | api | File uploaded id=file_7bg2p7fqrv bytes=4155264 (env=prod, region=eu-west-1, ip=70.242.238.166, request_id=uqnk81luu3nmw2ld, trace_id=7br37fg7p9ihs2h2y89azbuo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:56:15 | INFO | api | Cache hit key=rate:232.171.17.9 ttl_s=423 (env=staging, region=eu-west-1, ip=232.171.17.9, request_id=wsxwef7jb9k84whu, trace_id=h64uk51wd5a625oxs0bswfxm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:56:17 | INFO | api | Config loaded version=4.20.15 (env=dev, region=us-east-1, ip=249.98.5.18, request_id=ajr98dwg2kgalnie, trace_id=bpmgpq5663b3diwarmbhmvpl, ua="curl/8.4.0")
2026-02-01 03:57:14 | INFO | api | User logout success user_id=2899 (env=staging, region=ap-southeast-1, ip=188.74.88.89, request_id=6ogeisvi3hlswhle, trace_id=qmpj2nm6x1e0o5r1wy6ntah5, ua="PostmanRuntime/7.36.0")
2026-02-01 03:57:56 | INFO | api | User login success user_id=5279 (env=dev, region=eu-west-1, ip=204.252.79.4, request_id=t2v2s4opdswsa2bp, trace_id=led43shrp56tog96hra5ru9g, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:59:28 | INFO | api | User login success user_id=2817 (env=prod, region=ap-southeast-1, ip=171.91.43.92, request_id=kql1090r6p76z07y, trace_id=umpqmnxf9gwa4bh2u2akjetz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:59:48 | INFO | api | Batch processed records=3065 duration_ms=3185 (env=prod, region=me-south-1, ip=53.199.4.16, request_id=qlh6svbxlaef9wqu, trace_id=oujzinjs6ty7uq0pvex2zts2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:01:18 | INFO | api | Metrics pushed cpu=75% mem=79% (env=staging, region=ap-southeast-1, ip=202.22.158.203, request_id=37tb6u7mg0f28p4a, trace_id=zxs05xsrpjs3368l1sl37lo6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:01:22 | INFO | api | Cache hit key=cart:9558 ttl_s=290 (env=prod, region=eu-west-1, ip=187.163.170.35, request_id=ofqutn3drw8l48g1, trace_id=ndeqrb9chvpm2wn2dpi9fq2a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:01:36 | INFO | api | Cache miss key=cart:6166 (env=prod, region=me-south-1, ip=203.207.96.216, request_id=1xrv3b6mo9rlmo19, trace_id=sx2hmazm0ie8gxjnzch2kuzx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:01:42 | INFO | api | Config loaded version=1.19.24 (env=prod, region=us-east-1, ip=188.141.55.111, request_id=usjjqw1rvqokhz5l, trace_id=wizk56aihhbdnp345r4u7oum, ua="PostmanRuntime/7.36.0")
2026-02-01 04:02:03 | INFO | api | POST /admin/config 201 (3490ms) (env=prod, region=ap-southeast-1, ip=221.116.22.109, request_id=319ranp30c07tk6k, trace_id=utvlrvaoekx4j1o0blb8df6g, ua="PostmanRuntime/7.36.0")
2026-02-01 04:02:41 | INFO | api | Cache miss key=user:2872 (env=prod, region=ap-southeast-1, ip=133.217.56.250, request_id=2a58ww1w79xfj7bj, trace_id=3tlrnuivlpk8t66r3kbkhnu8, ua="PostmanRuntime/7.36.0")
2026-02-01 04:03:16 | INFO | api | Cache hit key=inv:SKU96978 ttl_s=2543 (env=staging, region=me-south-1, ip=74.215.118.126, request_id=hzn5mf7j91o4m3zg, trace_id=d15xqvrc3yxabgzlnnwponzt, ua="PostmanRuntime/7.36.0")
2026-02-01 04:04:25 | INFO | api | Cache miss key=cart:2548 (env=prod, region=ap-southeast-1, ip=192.175.126.85, request_id=zpaj3nb11qyr80mc, trace_id=xq4x707u1vp5vvbn003cti7d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:04:40 | INFO | api | Cache miss key=cart:7402 (env=staging, region=us-east-1, ip=91.17.129.76, request_id=9okr100snr1bve6j, trace_id=amgjbu0z5f959cbymdp9zf13, ua="PostmanRuntime/7.36.0")
2026-02-01 04:04:45 | INFO | api | File uploaded id=file_l8lo2bpuj9 bytes=6350344 (env=prod, region=eu-west-1, ip=188.244.41.191, request_id=6fsdd8lu25nn0jh6, trace_id=u2knpvkk9ew6grkdy894a0i2, ua="PostmanRuntime/7.36.0")
2026-02-01 04:05:09 | INFO | api | Batch processed records=4137 duration_ms=2493 (env=prod, region=eu-west-1, ip=166.135.202.192, request_id=xjd2jz2xjz5i8e62, trace_id=lb98kzjwyvbx81yukunejy57, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:05:27 | INFO | api | Token refreshed user_id=1639 (env=staging, region=us-east-1, ip=153.114.84.91, request_id=tntuetj547o7a1ej, trace_id=miuuqvjx7bmzdm7cbi60v9ny, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:06:00 | INFO | api | Config loaded version=1.2.47 (env=staging, region=eu-west-1, ip=85.109.231.119, request_id=obky5i1lwymuddeg, trace_id=8kk297doftvnn87wsm6a9ed2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:06:15 | INFO | api | Batch processed records=140 duration_ms=1068 (env=prod, region=me-south-1, ip=123.116.151.45, request_id=1npamna39a1kxt7v, trace_id=028pz10cjtkru1sip3gyiczw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:06:18 | INFO | api | Batch processed records=1090 duration_ms=1686 (env=prod, region=eu-west-1, ip=31.217.199.10, request_id=edh8phyym8mxvnyo, trace_id=8ugvks7ictfw4s1u921gogag, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:06:34 | INFO | api | File uploaded id=file_0f9vrjbgde bytes=9042510 (env=prod, region=ap-southeast-1, ip=127.54.141.86, request_id=tbmkeje5f3uzcd5y, trace_id=ddbvpntmhxcwr09vb1oi7b8u, ua="PostmanRuntime/7.36.0")
2026-02-01 04:06:41 | INFO | api | Batch processed records=59 duration_ms=2982 (env=prod, region=me-south-1, ip=103.162.194.176, request_id=ngfzcuh4di2c58n4, trace_id=lxrss6hh9oi7vtq91okacjsp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:07:11 | INFO | api | Config loaded version=5.4.6 (env=prod, region=eu-west-1, ip=111.128.65.206, request_id=yf0n6n3puyh1cff0, trace_id=ekcduyixt57xgs37ng877fit, ua="PostmanRuntime/7.36.0")
2026-02-01 04:07:48 | INFO | api | Batch processed records=2405 duration_ms=2234 (env=prod, region=us-east-1, ip=109.44.58.33, request_id=db49tmx1xje50m74, trace_id=w2l3gd13ump53q7d50iohd2n, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:08:41 | INFO | api | User login success user_id=3640 (env=prod, region=me-south-1, ip=163.147.215.4, request_id=qybnqzb48orc3dbh, trace_id=xgf00la2ike6ch6oe8kr2rst, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:09:28 | INFO | api | Batch processed records=1421 duration_ms=3353 (env=prod, region=me-south-1, ip=78.243.11.170, request_id=9ekjj8ywtuhigag7, trace_id=2gbfegwm0hdbz5hg7yx2seh3, ua="PostmanRuntime/7.36.0")
2026-02-01 04:09:45 | INFO | api | Config loaded version=5.4.18 (env=prod, region=ap-southeast-1, ip=130.23.126.108, request_id=vj35gz1aph5s1fkz, trace_id=hr7l1vt18h69thva997syf6p, ua="curl/8.4.0")
2026-02-01 04:10:36 | INFO | api | File uploaded id=file_8eswy2y8o8 bytes=4545585 (env=staging, region=me-south-1, ip=163.92.203.95, request_id=ixlt80lqql3725xg, trace_id=vd79v5lw0hkru6fr0kwvo9yf, ua="curl/8.4.0")
2026-02-01 04:10:45 | INFO | api | User logout success user_id=2572 (env=prod, region=me-south-1, ip=174.251.158.48, request_id=n7rvozzp2oukk42s, trace_id=veip3mevrm79uby94ylzw8jj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:11:08 | INFO | api | Token refreshed user_id=1472 (env=prod, region=me-south-1, ip=242.116.68.192, request_id=h9jgc1qyqmu9vgwa, trace_id=estgcdukcgqukvlwjfjaryqz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:11:23 | INFO | api | Job completed successfully: job=daily-report duration_ms=3106 (env=prod, region=ap-southeast-1, ip=9.41.219.115, request_id=bnskvuyfvr5ux3tw, trace_id=tucka7sysinw2zxlcua4o5c8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:12:30 | INFO | api | Cache hit key=sess:6490 ttl_s=2585 (env=prod, region=us-east-1, ip=120.182.253.8, request_id=m27ciojdl390s574, trace_id=5ksuxgzfjr4mp7fpfwka3d9y, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:12:39 | INFO | api | Token refreshed user_id=8237 (env=prod, region=eu-west-1, ip=62.83.235.187, request_id=ge7asfewrea2prie, trace_id=1ehdrilh9pi5xcq4oa00myzi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:13:21 | INFO | api | User logout success user_id=6019 (env=prod, region=ap-southeast-1, ip=55.126.54.173, request_id=dr43ahfqujuyn7z6, trace_id=rsasb178xg9vdcl94vf0d25c, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:13:31 | INFO | api | Metrics pushed cpu=83% mem=63% (env=prod, region=ap-southeast-1, ip=165.222.230.69, request_id=1t51ii8vqw8ijo57, trace_id=ygaqogq74u83sr54jil5agn5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:13:50 | INFO | api | Cache hit key=rate:248.91.70.96 ttl_s=2051 (env=prod, region=me-south-1, ip=248.91.70.96, request_id=0d4rl3uk4lda7dxe, trace_id=lol6oystjhbexxqdw06a4awv, ua="curl/8.4.0")
2026-02-01 04:14:23 | INFO | api | User login success user_id=9768 (env=dev, region=me-south-1, ip=150.6.114.228, request_id=um88a7fyvr1od44e, trace_id=vo78vc0fj2hi1ilyptyu0k1l, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:14:49 | INFO | api | Token refreshed user_id=2986 (env=prod, region=me-south-1, ip=125.85.75.80, request_id=rybetaijyy1t0npq, trace_id=vhenar5mc3zlrsq1hvuuuhui, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:14:50 | INFO | api | File uploaded id=file_2hyos9vik3 bytes=2211374 (env=staging, region=us-east-1, ip=177.153.91.152, request_id=85va40v49ny9gr5f, trace_id=9e6s2y6f88sbd8k4zf658oen, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:15:22 | INFO | api | POST /login 200 (2176ms) (env=prod, region=me-south-1, ip=105.20.87.85, request_id=izbj4ext9nh6ic26, trace_id=wsm0njrxu20k9oaqccsu2v1f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:16:14 | INFO | api | Batch processed records=1277 duration_ms=3403 (env=prod, region=me-south-1, ip=116.226.52.183, request_id=17l66l55jttvg9zx, trace_id=eayz7b97ucoci4ttseszlpcq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:16:51 | INFO | api | Job completed successfully: job=sync-users duration_ms=2735 (env=prod, region=me-south-1, ip=118.26.152.191, request_id=e5yh6gb8tbcanvj2, trace_id=vj495rtcfxcgqzozh79xtuz4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:18:13 | INFO | api | File uploaded id=file_2d2jay44on bytes=4410151 (env=prod, region=us-east-1, ip=233.106.149.47, request_id=lt03z0gu3voz74rt, trace_id=br2bo95skdm94dnjjqbdmdij, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
